datum,bedrag,tegenpartij_id,factuurreferentie,bankrekening,kanaal,transactienummer
2016-09-15,72.54,C10087,AB001440,1615,Betalingen onderweg,21550
2016-09-15,3581.6,C10087,PR003933,1615,Betalingen onderweg,21551
2016-09-15,2371.6,C10101,PR003941,1615,Betalingen onderweg,21552
2016-09-15,72.54,C10116,AB001456,1615,Betalingen onderweg,21553
2016-09-15,1064.8,C10116,PR003849,1615,Betalingen onderweg,21554
2016-09-15,2129.6,C10119,PR003951,1615,Betalingen onderweg,21555
2016-09-15,465.85,C10119,VK002167,1615,Betalingen onderweg,21556
2016-09-15,60.44,C10122,AB001459,1615,Betalingen onderweg,21557
2016-09-15,3678.4,C10122,PR003952,1615,Betalingen onderweg,21558
2016-09-15,42.35,C10129,AB001460,1615,Betalingen onderweg,21559
2016-09-15,968,C10134,PR003956,1615,Betalingen onderweg,21560
2016-09-15,477.95,C10153,CU000892,1615,Betalingen onderweg,21561
2016-09-15,1306.8,C10153,PR003965,1615,Betalingen onderweg,21562
2016-09-15,1972.3,C10155,PR003966,1615,Betalingen onderweg,21563
2016-09-15,82.16,C10157,AB001477,1615,Betalingen onderweg,21564
2016-09-15,4356,C10157,PR003868,1615,Betalingen onderweg,21565
2016-09-15,3005.64,C10169,PR003969,1615,Betalingen onderweg,21566
2016-09-15,154.88,C10174,VK002155,1615,Betalingen onderweg,21567
2016-09-30,-112234,S50001,BL000045,1615,Betalingen onderweg,21579
2016-09-30,-107413,S50001,BL000046,1615,Betalingen onderweg,21580
2016-09-30,-3638.47,S50002,IK000671,1615,Betalingen onderweg,21581
2016-09-30,-240.48,S50003,IK000683,1615,Betalingen onderweg,21582
2016-09-30,-1080.65,S50012,IG000551,1615,Betalingen onderweg,21583
2016-09-30,-1008.72,S50012,IG000567,1615,Betalingen onderweg,21584
2016-09-30,-276.8,S50015,IK000680,1615,Betalingen onderweg,21585
2016-09-30,-574.75,S50016,IG000556,1615,Betalingen onderweg,21586
2016-09-30,-365.15,S50021,IK000682,1615,Betalingen onderweg,21587
2016-09-30,-12513.29,S50024,IG000560,1615,Betalingen onderweg,21588
2016-09-30,-7619.85,S50024,IG000563,1615,Betalingen onderweg,21589
2016-09-30,-1574.21,S50026,IK000674,1615,Betalingen onderweg,21590
2016-09-30,-1340.75,S50033,IK000672,1615,Betalingen onderweg,21591
2016-09-30,-1486.47,S50033,IK000676,1615,Betalingen onderweg,21592
2016-09-30,-121,S50034,IG000547,1615,Betalingen onderweg,21593
2016-09-30,-887.92,S50035,IK000675,1615,Betalingen onderweg,21594
2016-09-30,-164.08,S50037,IK000678,1615,Betalingen onderweg,21595
2016-09-30,-1447.16,S50040,IK000667,1615,Betalingen onderweg,21596
2016-09-30,-348.48,S50500,IK000677,1615,Betalingen onderweg,21597
2016-09-30,-535.91,S52412,IK000684,1615,Betalingen onderweg,21598
2016-09-30,-308.04,S54994,IK000670,1615,Betalingen onderweg,21599
2016-09-30,-4230.54,S58231,IK000673,1615,Betalingen onderweg,21600
2016-09-30,-751.4,S58981,IK000681,1615,Betalingen onderweg,21601
2016-09-30,2420,C10005,PR003974,1615,Betalingen onderweg,21602
2016-09-30,3581.6,C10009,PR003978,1615,Betalingen onderweg,21603
2016-09-30,2371.6,C10026,PR003991,1615,Betalingen onderweg,21604
2016-09-30,477.95,C10035,CU000863,1615,Betalingen onderweg,21605
2016-09-30,2032.8,C10035,PR003900,1615,Betalingen onderweg,21606
2016-09-30,955.9,C10036,CU000864,1615,Betalingen onderweg,21607
2016-09-30,1306.8,C10037,PR004000,1615,Betalingen onderweg,21608
2016-09-30,1585.1,C10037,VK002159,1615,Betalingen onderweg,21609
2016-09-30,1210,C10040,PR004003,1615,Betalingen onderweg,21610
2016-09-30,477.95,C10041,CU000866,1615,Betalingen onderweg,21611
2016-09-30,2432.1,C10041,PR003905,1615,Betalingen onderweg,21612
2016-09-30,442.86,C10041,VK002141,1615,Betalingen onderweg,21613
2016-09-30,477.95,C10051,CU000873,1615,Betalingen onderweg,21614
2016-09-30,955.9,C10054,CU000875,1615,Betalingen onderweg,21615
2016-09-30,3726.8,C10059,PR004021,1615,Betalingen onderweg,21616
2016-09-30,2274.8,C10064,PR004023,1615,Betalingen onderweg,21617
2016-09-30,988.57,C10064,VK002162,1615,Betalingen onderweg,21618
2016-09-30,1427.68,C10064,VK002177,1615,Betalingen onderweg,21619
2016-09-30,11.98,C10064,VK002204,1615,Betalingen onderweg,21620
2016-09-30,5953.2,C10068,PR004024,1615,Betalingen onderweg,21621
2016-09-30,3581.6,C10070,PR004026,1615,Betalingen onderweg,21622
2016-09-30,2371.6,C10072,PR004027,1615,Betalingen onderweg,21623
2016-09-30,3484.8,C10073,PR004028,1615,Betalingen onderweg,21624
2016-09-30,295.24,C10073,VK002206,1615,Betalingen onderweg,21625
2016-09-30,2173.16,C10075,VK002178,1615,Betalingen onderweg,21626
2016-09-30,671.55,C10080,VK002207,1615,Betalingen onderweg,21627
2016-09-30,968,C10082,PR003930,1615,Betalingen onderweg,21628
2016-09-30,2662,C10090,PR004037,1615,Betalingen onderweg,21629
2016-09-30,7356.8,C10093,PR004039,1615,Betalingen onderweg,21630
2016-09-30,2516.8,C10100,PR004042,1615,Betalingen onderweg,21631
2016-09-30,2704.35,C10100,VK002180,1615,Betalingen onderweg,21632
2016-09-30,1064.8,C10104,PR004044,1615,Betalingen onderweg,21633
2016-09-30,2420,C10111,PR004047,1615,Betalingen onderweg,21634
2016-09-30,4791.6,C10115,PR004050,1615,Betalingen onderweg,21635
2016-09-30,9462.2,C10124,PR004054,1615,Betalingen onderweg,21636
2016-09-30,2940.3,C10124,VK002212,1615,Betalingen onderweg,21637
2016-09-30,358.16,C10133,VK002214,1615,Betalingen onderweg,21638
2016-09-30,3799.4,C10139,PR004060,1615,Betalingen onderweg,21639
2016-09-30,29.95,C10139,VK002187,1615,Betalingen onderweg,21640
2016-09-30,1064.8,C10140,PR003960,1615,Betalingen onderweg,21641
2016-09-30,87.12,C10140,VK002150,1615,Betalingen onderweg,21642
2016-09-30,707.85,C10140,VK002188,1615,Betalingen onderweg,21643
2016-09-30,6098.4,C10148,PR004065,1615,Betalingen onderweg,21644
2016-09-30,1815,C10158,PR004070,1615,Betalingen onderweg,21645
2016-09-30,2286.03,C10167,VK002169,1615,Betalingen onderweg,21646
2016-09-30,1936,C10170,PR004073,1615,Betalingen onderweg,21647
2016-09-30,385.99,C10181,VK002220,1615,Betalingen onderweg,21648
2016-09-30,1929.95,C10185,CU000896,1615,Betalingen onderweg,21649
2016-09-30,7163.2,C10185,PR003971,1615,Betalingen onderweg,21650
2016-09-30,5759.6,C10185,PR004074,1615,Betalingen onderweg,21651
2016-09-30,9982.5,C10186,PR004075,1615,Betalingen onderweg,21652
2016-09-30,2516.8,C10007,PR003976,1615,Betalingen onderweg,21653
2016-09-30,1306.8,C10013,PR003981,1615,Betalingen onderweg,21654
2016-09-30,1547.47,C10013,VK002172,1615,Betalingen onderweg,21655
2016-09-30,1464.46,C10013,VK002195,1615,Betalingen onderweg,21656
2016-09-30,6759.06,C10014,VK002173,1615,Betalingen onderweg,21657
2016-09-30,2758.8,C10016,PR003983,1615,Betalingen onderweg,21658
2016-09-30,2420,C10018,PR003985,1615,Betalingen onderweg,21659
2016-09-30,1306.8,C10022,PR003889,1615,Betalingen onderweg,21660
2016-09-30,3630,C10023,PR003890,1615,Betalingen onderweg,21661
2016-09-30,2516.8,C10024,PR003989,1615,Betalingen onderweg,21662
2016-09-30,1306.8,C10025,PR003990,1615,Betalingen onderweg,21663
2016-09-30,3726.8,C10028,PR003992,1615,Betalingen onderweg,21664
2016-09-30,1064.8,C10033,PR003996,1615,Betalingen onderweg,21665
2016-09-30,4065.6,C10039,PR004002,1615,Betalingen onderweg,21666
2016-09-30,3315.4,C10043,PR004006,1615,Betalingen onderweg,21667
2016-09-30,3484.8,C10044,PR004007,1615,Betalingen onderweg,21668
2016-09-30,4859.31,C10044,VK002175,1615,Betalingen onderweg,21669
2016-09-30,2178,C10045,PR004008,1615,Betalingen onderweg,21670
2016-09-30,58.08,C10045,VK002198,1615,Betalingen onderweg,21671
2016-09-30,1433.85,C10046,CU000869,1615,Betalingen onderweg,21672
2016-09-30,3581.6,C10046,PR003910,1615,Betalingen onderweg,21673
2016-09-30,9970.4,C10050,PR004013,1615,Betalingen onderweg,21674
2016-09-30,1210,C10055,PR004017,1615,Betalingen onderweg,21675
2016-09-30,4936.8,C10056,PR004018,1615,Betalingen onderweg,21676
2016-09-30,2129.6,C10057,PR004019,1615,Betalingen onderweg,21677
2016-09-30,50.82,C10057,VK002176,1615,Betalingen onderweg,21678
2016-09-30,2274.8,C10058,PR003919,1615,Betalingen onderweg,21679
2016-09-30,4954.95,C10066,CU000881,1615,Betalingen onderweg,21680
2016-09-30,4452.8,C10069,PR004025,1615,Betalingen onderweg,21681
2016-09-30,1119.25,C10078,VK002124,1615,Betalingen onderweg,21682
2016-09-30,2274.8,C10085,PR004032,1615,Betalingen onderweg,21683
2016-09-30,5420.8,C10085,VK002209,1615,Betalingen onderweg,21684
2016-09-30,4694.8,C10087,PR004034,1615,Betalingen onderweg,21685
2016-09-30,1306.8,C10096,PR004041,1615,Betalingen onderweg,21686
2016-09-30,3823.6,C10101,PR004043,1615,Betalingen onderweg,21687
2016-09-30,65.34,C10101,VK002181,1615,Betalingen onderweg,21688
2016-09-30,1815,C10110,VK002183,1615,Betalingen onderweg,21689
2016-09-30,3242.8,C10116,PR003949,1615,Betalingen onderweg,21690
2016-09-30,251.68,C10116,VK002185,1615,Betalingen onderweg,21691
2016-09-30,3484.8,C10119,PR004052,1615,Betalingen onderweg,21692
2016-09-30,145.2,C10119,VK002210,1615,Betalingen onderweg,21693
2016-09-30,477.95,C10120,CU000890,1615,Betalingen onderweg,21694
2016-09-30,1905.75,C10120,VK002168,1615,Betalingen onderweg,21695
2016-09-30,3872,C10122,PR004053,1615,Betalingen onderweg,21696
2016-09-30,123.42,C10122,VK002186,1615,Betalingen onderweg,21697
2016-09-30,29.95,C10122,VK002211,1615,Betalingen onderweg,21698
2016-09-30,1064.8,C10134,PR004057,1615,Betalingen onderweg,21699
2016-09-30,6727.6,C10137,PR004058,1615,Betalingen onderweg,21700
2016-09-30,3847.8,C10142,VK002151,1615,Betalingen onderweg,21701
2016-09-30,2178,C10153,PR004067,1615,Betalingen onderweg,21702
2016-09-30,3484.8,C10155,PR004068,1615,Betalingen onderweg,21703
2016-09-30,6098.4,C10157,PR003967,1615,Betalingen onderweg,21704
2016-09-30,2359.5,C10169,PR004072,1615,Betalingen onderweg,21705
2016-09-30,359.98,C10179,VK002156,1615,Betalingen onderweg,21706
2016-10-17,-17889.85,S50013,IK000687,1615,Betalingen onderweg,22341
2016-10-17,-2255.25,S50028,IG000557,1615,Betalingen onderweg,22342
2016-10-17,-912.15,S50028,IG000558,1615,Betalingen onderweg,22343
2016-10-17,-1916.64,S50029,IG000555,1615,Betalingen onderweg,22344
2016-10-17,-2054.58,S50029,IG000565,1615,Betalingen onderweg,22345
2016-10-17,-516.19,S50030,IG000553,1615,Betalingen onderweg,22346
2016-10-17,-1377.28,S50030,IG000554,1615,Betalingen onderweg,22347
2016-10-17,-66.55,S50031,IG000549,1615,Betalingen onderweg,22348
2016-10-17,-8949.74,S50031,IG000550,1615,Betalingen onderweg,22349
2016-10-17,-12667.42,S50031,IG000566,1615,Betalingen onderweg,22350
2016-10-17,-885.72,S50032,IG000552,1615,Betalingen onderweg,22351
2016-10-17,-885.72,S50032,IG000562,1615,Betalingen onderweg,22352
2016-10-17,-121,S50034,IG000548,1615,Betalingen onderweg,22353
2016-10-17,-3219.81,S50034,IG000559,1615,Betalingen onderweg,22354
2016-10-17,-3647.42,S50034,IG000561,1615,Betalingen onderweg,22355
2016-10-17,-9574,S50034,IG000564,1615,Betalingen onderweg,22356
2016-10-17,-937.6,S50035,IH000025,1615,Betalingen onderweg,22357
2016-10-17,-1335.43,S50035,IH000028,1615,Betalingen onderweg,22358
2016-10-17,-634.71,S50035,IH000030,1615,Betalingen onderweg,22359
2016-10-17,-901.45,S50036,IK000686,1615,Betalingen onderweg,22360
2016-10-17,-905.87,S50039,IK000679,1615,Betalingen onderweg,22361
2016-10-17,-405.05,S51306,IH000026,1615,Betalingen onderweg,22362
2016-10-17,-199.65,S51306,IH000027,1615,Betalingen onderweg,22363
2016-10-17,-582.8,S52224,IK000685,1615,Betalingen onderweg,22364
2016-10-17,112.41,C10005,AB001484,1615,Betalingen onderweg,22365
2016-10-17,3012.9,C10005,PR004077,1615,Betalingen onderweg,22366
2016-10-17,680.02,C10005,VK002225,1615,Betalingen onderweg,22367
2016-10-17,9.62,C10009,AB001486,1615,Betalingen onderweg,22368
2016-10-17,1191.85,C10009,CU000899,1615,Betalingen onderweg,22369
2016-10-17,4186.6,C10009,PR004080,1615,Betalingen onderweg,22370
2016-10-17,359.98,C10009,VK002244,1615,Betalingen onderweg,22371
2016-10-17,1694,C10026,PR004093,1615,Betalingen onderweg,22372
2016-10-17,72.54,C10027,AB001495,1615,Betalingen onderweg,22373
2016-10-17,4694.8,C10027,PR004094,1615,Betalingen onderweg,22374
2016-10-17,600.16,C10027,VK002247,1615,Betalingen onderweg,22375
2016-10-17,28.86,C10035,AB001499,1615,Betalingen onderweg,22376
2016-10-17,1306.8,C10035,PR003998,1615,Betalingen onderweg,22377
2016-10-17,72.54,C10036,AB001500,1615,Betalingen onderweg,22378
2016-10-17,2274.8,C10036,PR003999,1615,Betalingen onderweg,22379
2016-10-17,28.86,C10037,AB001501,1615,Betalingen onderweg,22380
2016-10-17,3630,C10037,PR004102,1615,Betalingen onderweg,22381
2016-10-17,1597.2,C10037,VK002250,1615,Betalingen onderweg,22382
2016-10-17,1331,C10040,CU000907,1615,Betalingen onderweg,22383
2016-10-17,4065.6,C10040,PR004104,1615,Betalingen onderweg,22384
2016-10-17,359.98,C10040,VK002230,1615,Betalingen onderweg,22385
2016-10-17,72.54,C10041,AB001502,1615,Betalingen onderweg,22386
2016-10-17,3678.4,C10041,PR004004,1615,Betalingen onderweg,22387
2016-10-17,1064.8,C10051,PR004014,1615,Betalingen onderweg,22388
2016-10-17,36.24,C10054,AB001510,1615,Betalingen onderweg,22389
2016-10-17,217.62,C10054,AB001511,1615,Betalingen onderweg,22390
2016-10-17,2516.8,C10054,PR004016,1615,Betalingen onderweg,22391
2016-10-17,3726.8,C10059,PR004119,1615,Betalingen onderweg,22392
2016-10-17,1899.7,C10059,VK002232,1615,Betalingen onderweg,22393
2016-10-17,72.54,C10064,AB001518,1615,Betalingen onderweg,22394
2016-10-17,1331,C10064,CU000920,1615,Betalingen onderweg,22395
2016-10-17,2371.6,C10064,PR004122,1615,Betalingen onderweg,22396
2016-10-17,60.44,C10065,AB001519,1615,Betalingen onderweg,22397
2016-10-17,120.88,C10065,AB001520,1615,Betalingen onderweg,22398
2016-10-17,36.24,C10068,AB001522,1615,Betalingen onderweg,22399
2016-10-17,3000.8,C10068,PR004123,1615,Betalingen onderweg,22400
2016-10-17,2662,C10070,PR004125,1615,Betalingen onderweg,22401
2016-10-17,72.54,C10071,AB001523,1615,Betalingen onderweg,22402
2016-10-17,1191.85,C10071,CU000922,1615,Betalingen onderweg,22403
2016-10-17,148.23,C10071,VK002233,1615,Betalingen onderweg,22404
2016-10-17,1210,C10072,PR004126,1615,Betalingen onderweg,22405
2016-10-17,3920.4,C10073,PR004127,1615,Betalingen onderweg,22406
2016-10-17,598.95,C10077,VK002234,1615,Betalingen onderweg,22407
2016-10-17,308.37,C10080,AB001526,1615,Betalingen onderweg,22408
2016-10-17,6243.6,C10082,PR004030,1615,Betalingen onderweg,22409
2016-10-17,1064.8,C10090,PR004136,1615,Betalingen onderweg,22410
2016-10-17,2274.8,C10093,PR004138,1615,Betalingen onderweg,22411
2016-10-17,3872,C10100,PR004141,1615,Betalingen onderweg,22412
2016-10-17,254.1,C10103,VK002257,1615,Betalingen onderweg,22413
2016-10-17,1452,C10104,PR004143,1615,Betalingen onderweg,22414
2016-10-17,3242.8,C10111,PR004146,1615,Betalingen onderweg,22415
2016-10-17,5420.8,C10115,PR004149,1615,Betalingen onderweg,22416
2016-10-17,514.25,C10118,VK002240,1615,Betalingen onderweg,22417
2016-10-17,4307.6,C10124,PR004154,1615,Betalingen onderweg,22418
2016-10-17,901.45,C10127,VK002262,1615,Betalingen onderweg,22419
2016-10-17,72.54,C10136,AB001553,1615,Betalingen onderweg,22420
2016-10-17,2178,C10136,PR004158,1615,Betalingen onderweg,22421
2016-10-17,72.54,C10139,AB001554,1615,Betalingen onderweg,22422
2016-10-17,2099.35,C10139,CU000927,1615,Betalingen onderweg,22423
2016-10-17,3968.8,C10139,PR004161,1615,Betalingen onderweg,22424
2016-10-17,72.54,C10140,AB001555,1615,Betalingen onderweg,22425
2016-10-17,28.86,C10140,AB001556,1615,Betalingen onderweg,22426
2016-10-17,2516.8,C10140,PR004061,1615,Betalingen onderweg,22427
2016-10-17,4743.2,C10148,PR004165,1615,Betalingen onderweg,22428
2016-10-17,52.03,C10148,VK002241,1615,Betalingen onderweg,22429
2016-10-17,60.44,C10150,AB001561,1615,Betalingen onderweg,22430
2016-10-17,3968.8,C10150,PR004066,1615,Betalingen onderweg,22431
2016-10-17,4307.6,C10158,PR004169,1615,Betalingen onderweg,22432
2016-10-17,1082.95,C10167,CU000932,1615,Betalingen onderweg,22433
2016-10-17,28.86,C10170,AB001568,1615,Betalingen onderweg,22434
2016-10-17,1107.15,C10170,CU000933,1615,Betalingen onderweg,22435
2016-10-17,2516.8,C10170,PR004172,1615,Betalingen onderweg,22436
2016-10-17,82.16,C10181,AB001571,1615,Betalingen onderweg,22437
2016-10-17,72.54,C10185,AB001572,1615,Betalingen onderweg,22438
2016-10-17,907.5,C10185,CU000934,1615,Betalingen onderweg,22439
2016-10-17,12196.8,C10185,PR004173,1615,Betalingen onderweg,22440
2016-10-17,60.44,C10186,AB001573,1615,Betalingen onderweg,22441
2016-10-17,853.05,C10186,CU000935,1615,Betalingen onderweg,22442
2016-10-17,8082.8,C10186,PR004174,1615,Betalingen onderweg,22443
2016-10-17,155,C10002,VK002243,1615,Betalingen onderweg,22444
2016-10-17,82.16,C10007,AB001485,1615,Betalingen onderweg,22445
2016-10-17,6001.6,C10013,PR004084,1615,Betalingen onderweg,22446
2016-10-17,907.5,C10014,CU000901,1615,Betalingen onderweg,22447
2016-10-17,3968.8,C10014,PR004085,1615,Betalingen onderweg,22448
2016-10-17,529.38,C10016,VK002246,1615,Betalingen onderweg,22449
2016-10-17,1028.5,C10018,AB001490,1615,Betalingen onderweg,22450
2016-10-17,4694.8,C10018,PR004087,1615,Betalingen onderweg,22451
2016-10-17,50.82,C10018,VK002227,1615,Betalingen onderweg,22452
2016-10-17,1064.8,C10022,PR003987,1615,Betalingen onderweg,22453
2016-10-17,1306.8,C10023,PR003988,1615,Betalingen onderweg,22454
2016-10-17,598.95,C10023,VK002197,1615,Betalingen onderweg,22455
2016-10-17,4888.4,C10024,PR004091,1615,Betalingen onderweg,22456
2016-10-17,2129.6,C10025,PR004092,1615,Betalingen onderweg,22457
2016-10-17,82.16,C10028,AB001496,1615,Betalingen onderweg,22458
2016-10-17,6413,C10028,PR004095,1615,Betalingen onderweg,22459
2016-10-17,1321.26,C10028,VK002248,1615,Betalingen onderweg,22460
2016-10-17,36.24,C10043,AB001503,1615,Betalingen onderweg,22461
2016-10-17,968,C10043,PR004107,1615,Betalingen onderweg,22462
2016-10-17,870.47,C10044,AB001504,1615,Betalingen onderweg,22463
2016-10-17,1107.15,C10044,CU000909,1615,Betalingen onderweg,22464
2016-10-17,3484.8,C10044,PR004108,1615,Betalingen onderweg,22465
2016-10-17,1082.95,C10045,CU000910,1615,Betalingen onderweg,22466
2016-10-17,3388,C10045,PR004109,1615,Betalingen onderweg,22467
2016-10-17,2637.8,C10046,PR004009,1615,Betalingen onderweg,22468
2016-10-17,2376.44,C10046,VK002199,1615,Betalingen onderweg,22469
2016-10-17,10139.8,C10050,PR004113,1615,Betalingen onderweg,22470
2016-10-17,1064.8,C10055,PR004116,1615,Betalingen onderweg,22471
2016-10-17,72.54,C10056,AB001512,1615,Betalingen onderweg,22472
2016-10-17,5082,C10056,PR004117,1615,Betalingen onderweg,22473
2016-10-17,3680.82,C10056,VK002231,1615,Betalingen onderweg,22474
2016-10-17,1107.15,C10057,CU000916,1615,Betalingen onderweg,22475
2016-10-17,4356,C10057,PR004118,1615,Betalingen onderweg,22476
2016-10-17,137.58,C10058,AB001513,1615,Betalingen onderweg,22477
2016-10-17,2879.8,C10058,PR004020,1615,Betalingen onderweg,22478
2016-10-17,72.54,C10062,AB001516,1615,Betalingen onderweg,22479
2016-10-17,1990.45,C10062,CU000918,1615,Betalingen onderweg,22480
2016-10-17,2044.9,C10066,VK002205,1615,Betalingen onderweg,22481
2016-10-17,72.54,C10067,AB001521,1615,Betalingen onderweg,22482
2016-10-17,968,C10069,PR004124,1615,Betalingen onderweg,22483
2016-10-17,1306.8,C10085,PR004132,1615,Betalingen onderweg,22484
2016-10-17,72.54,C10087,AB001531,1615,Betalingen onderweg,22485
2016-10-17,2371.6,C10087,PR004133,1615,Betalingen onderweg,22486
2016-10-17,2189.13,C10087,VK002237,1615,Betalingen onderweg,22487
2016-10-17,907.5,C10096,PR004140,1615,Betalingen onderweg,22488
2016-10-17,1880.34,C10096,VK002255,1615,Betalingen onderweg,22489
2016-10-17,870.47,C10101,AB001535,1615,Betalingen onderweg,22490
2016-10-17,4840,C10101,PR004142,1615,Betalingen onderweg,22491
2016-10-17,72.54,C10116,AB001543,1615,Betalingen onderweg,22492
2016-10-17,907.5,C10119,CU000923,1615,Betalingen onderweg,22493
2016-10-17,968,C10119,PR004152,1615,Betalingen onderweg,22494
2016-10-17,60.44,C10122,AB001547,1615,Betalingen onderweg,22495
